created_date,address,borough,status,latitude,longitude
2023-05-18 20:59:00,434 GREENWICH STREET,MANHATTAN,Closed,40.72261005246,-74.00969743187
2023-05-18 20:47:00,434 GREENWICH STREET,MANHATTAN,Closed,40.72261005246,-74.00969743187
2023-05-18 20:11:00,,MANHATTAN,Closed,40.72278572061,-74.00965416521
2023-05-18 20:08:00,227-28 114 AVENUE,QUEENS,Closed,40.70162295185,-73.72998875657
2023-05-18 19:53:00,21-59 44 DRIVE,QUEENS,Closed,40.74803386018,-73.94692166414
2023-05-18 19:44:00,,MANHATTAN,Closed,40.72278572061,-74.00965416521
2023-05-18 15:44:00,337 NEVINS STREET,BROOKLYN,Closed,40.6780375883,-73.98810262768
2023-05-18 15:14:00,335 NEVINS STREET,BROOKLYN,Closed,40.67809248004,-73.98806656522
2023-05-18 13:23:00,6907 20 AVENUE,BROOKLYN,Closed,40.61412806201,-73.98833733048
2023-05-18 12:53:00,,BROOKLYN,Closed,40.65380558417,-73.9306058427
2023-05-18 11:41:00,217-03 77 AVENUE,QUEENS,Closed,40.73734469218,-73.75511424598
2023-05-18 10:23:00,443 HANCOCK STREET,BROOKLYN,Closed,40.68397195665,-73.93760894896
2023-05-18 08:47:00,38-02 30 AVENUE,QUEENS,Closed,40.76420373804,-73.91567566632
2023-05-18 08:11:00,732 BRISTOL STREET,BROOKLYN,Closed,40.65295013304,-73.9083922304
2023-05-17 19:50:00,1357 EAST  104 STREET,BROOKLYN,Closed,40.63960802944,-73.88711929445
2023-05-17 19:29:00,37-63 58 STREET,QUEENS,Closed,40.74910464651,-73.90479886872
2023-05-17 16:53:00,,QUEENS,Closed,40.74838305509,-73.90513554373
2023-05-17 14:53:00,120-14 231 STREET,QUEENS,Closed,40.68690220376,-73.73331157885
2023-05-17 12:35:00,,QUEENS,Closed,40.72155568371,-73.87867935986
2023-05-17 07:59:00,,BROOKLYN,Closed,40.65065490639,-73.95295258945
2023-05-17 06:08:00,104-46 LEFFERTS BOULEVARD,QUEENS,Closed,40.68592388916,-73.8240349635
2023-05-16 21:47:00,927 EAST   40 STREET,BROOKLYN,Closed,40.63292201971,-73.93805658974
2023-05-16 11:47:00,,QUEENS,Closed,40.73229504528,-73.8655295536
2023-05-16 08:47:00,,QUEENS,Closed,40.71979203986,-73.8772575973
2023-05-16 08:32:00,141 EAST   44 STREET,MANHATTAN,Closed,40.75245405538,-73.97440290214
2023-05-16 03:26:00,322 EAST  117 STREET,MANHATTAN,Closed,40.79726361528,-73.93631451271
2023-05-15 20:02:00,86-44 232 STREET,QUEENS,Closed,40.73229154625,-73.73765101561
2023-05-15 14:38:00,150-30 135 AVENUE,QUEENS,Closed,40.66730567032,-73.78651596853
2023-05-15 13:32:00,2430 WICKHAM AVENUE,BRONX,Closed,40.86141726141,-73.83520076811
2023-05-15 12:32:00,115 ILYSSA WAY,STATEN ISLAND,Closed,40.56059618495,-74.18146520826
2023-05-15 11:47:00,227-20 114 AVENUE,QUEENS,Closed,40.70162573045,-73.73000317154
2023-05-15 10:47:00,67-47 FLEET STREET,QUEENS,Closed,40.71944789402,-73.85510091333
2023-05-15 10:02:00,130-53 224 STREET,QUEENS,Closed,40.68228319071,-73.7431658824
2023-05-15 09:44:00,57 CENTER PLACE,STATEN ISLAND,Closed,40.56283986021,-74.09981600492
2023-05-15 07:14:00,323 MACON STREET,BROOKLYN,Closed,40.68233671184,-73.93880029312
2023-05-15 07:05:00,,QUEENS,Closed,40.65630049558,-73.84785328099
2023-05-15 05:02:00,39-14 MURRAY STREET,QUEENS,Closed,40.76482374084,-73.81289191003
2023-05-14 22:23:00,5819 21 AVENUE,BROOKLYN,Closed,40.61903179688,-73.9796482631
2023-05-14 21:02:00,791 ELVIRA AVENUE,QUEENS,Closed,40.60094761499,-73.74238401798
2023-05-14 21:02:00,,QUEENS,Closed,40.76124592698,-73.7629281823
2023-05-14 19:53:00,422A 4 AVENUE,BROOKLYN,Closed,40.67129091533,-73.98794882047
2023-05-14 12:47:00,,QUEENS,Closed,40.71314007768,-73.78178445002
2023-05-14 10:56:00,9403 WOGAN TERRACE,BROOKLYN,Closed,40.61612024478,-74.02984190929
2023-05-14 06:47:00,220-05 94 AVENUE,QUEENS,Closed,40.7213888981,-73.7350675819
2023-05-13 19:53:00,180-05 HILLSIDE AVENUE,QUEENS,Closed,40.71305301068,-73.78218873804
2023-05-13 17:38:00,3520 HUGUENOT AVENUE,BRONX,Closed,40.88782035257,-73.81990560923
2023-05-13 16:29:00,3520 HUGUENOT AVENUE,BRONX,Closed,40.88782035257,-73.81990560923
2023-05-13 09:41:00,,QUEENS,Closed,40.66156578403,-73.73840495358
2023-05-13 06:44:00,901 12 AVENUE,MANHATTAN,Closed,40.77281995966,-73.99346518396
2023-05-12 18:11:00,1581 UNION STREET,BROOKLYN,Closed,40.66823104435,-73.93830136326
2023-05-12 15:41:00,1 BOND STREET,MANHATTAN,Closed,40.72688666832,-73.99464586592
2023-05-12 14:56:00,95 COMMERCIAL STREET,BROOKLYN,Closed,40.73766529115,-73.95604858134
2023-05-12 13:59:00,422A 4 AVENUE,BROOKLYN,Closed,40.67129091533,-73.98794882047
2023-05-12 12:56:00,8660 3 AVENUE,BROOKLYN,Closed,40.62303949354,-74.03124269289
2023-05-12 12:56:00,126 BAY   41 STREET,BROOKLYN,Closed,40.59441220591,-73.98848840474
2023-05-12 10:17:00,420 4 AVENUE,BROOKLYN,Closed,40.6713512951,-73.98789834092
2023-05-12 08:59:00,358 WILSON AVENUE,BROOKLYN,Closed,40.69521458438,-73.91609108475
2023-05-12 06:41:00,2539 BATH AVENUE,BROOKLYN,Closed,40.59364378379,-73.9897739899
2023-05-11 21:44:00,,STATEN ISLAND,Closed,40.55980327079,-74.12829305967
2023-05-11 20:08:00,142 FOX LANE,STATEN ISLAND,Closed,40.55281608389,-74.11425264763
2023-05-11 19:17:00,196 VERMONT STREET,BROOKLYN,Closed,40.67513272851,-73.89472363137
2023-05-11 12:47:00,3524 AVENUE H,BROOKLYN,Closed,40.63196909952,-73.9424168337
2023-05-11 10:08:00,,QUEENS,Started,40.75894910416,-73.83190961621
2023-05-10 22:50:00,130-06 225 STREET,QUEENS,Closed,40.68267571775,-73.74194930677
2023-05-10 18:05:00,87-08 30 AVENUE,QUEENS,Closed,40.7617171616,-73.88155180106
2023-05-10 17:53:00,137 GREAVES AVENUE,STATEN ISLAND,Closed,40.55681131865,-74.14672359388
2023-05-10 16:47:00,1560 BOONE AVENUE,BRONX,Closed,40.83315227293,-73.8850130038
2023-05-10 15:50:00,,BRONX,Closed,40.82765568188,-73.88609567467
2023-05-10 15:35:00,1001 WHITLOCK AVENUE,BRONX,Closed,40.823427017,-73.88705678316
2023-05-10 14:38:00,1001 WHITLOCK AVENUE,BRONX,Closed,40.823427017,-73.88705678316
2023-05-10 11:53:00,,QUEENS,Closed,40.70259527109,-73.8552926269
2023-05-10 09:53:00,241 PUTNAM AVENUE,BROOKLYN,Closed,40.68377588246,-73.95232709072
2023-05-09 20:20:00,88-08 173 STREET,QUEENS,Closed,40.71041870558,-73.78843750192
2023-05-09 17:44:00,226 RICHARD STREET,BROOKLYN,Closed,40.67496606278,-74.01303243036
2023-05-09 17:17:00,130-08 225 STREET,QUEENS,Closed,40.68264555773,-73.7419638456
2023-05-09 14:02:00,169-02 35 AVENUE,QUEENS,Closed,40.76489769815,-73.79660710449
2023-05-09 11:38:00,246-11 JERRICO TURNPIKE,QUEENS,Closed,40.72512864414,-73.72168570743
2023-05-09 10:20:00,1241 EAST  103 STREET,BROOKLYN,Closed,40.64094742224,-73.88988433482
2023-05-08 18:23:00,58-66 41 DRIVE,QUEENS,Open,40.74398977107,-73.90643376235
2023-05-08 14:32:00,732 FULTON STREET,BROOKLYN,Closed,40.68536336391,-73.97209939933
2023-05-08 13:17:00,144-28 LAKEWOOD AVENUE,QUEENS,Closed,40.68961265463,-73.80354733208
2023-05-08 07:59:00,1059 82 STREET,BROOKLYN,Closed,40.61959229357,-74.0169010887
2023-05-07 16:32:00,,BROOKLYN,Closed,40.65089964772,-73.94765483318
2023-05-07 15:47:00,,BROOKLYN,Closed,40.65080718173,-73.94957212386
2023-05-07 14:08:00,1251 LINCOLN PLACE,BROOKLYN,Closed,40.669972224,-73.93511308349
2023-05-07 12:53:00,137 RENWICK AVENUE,STATEN ISLAND,Closed,40.61143679242,-74.10572697466
2023-05-07 12:17:00,,STATEN ISLAND,Open,40.64362828894,-74.09230123919
2023-05-07 11:08:00,,QUEENS,Closed,40.76491717886,-73.79675866403
2023-05-07 00:29:00,3120 CHURCH AVENUE,BROOKLYN,Closed,40.65086152066,-73.94831796164
2023-05-06 15:38:00,87 TROY AVENUE,BROOKLYN,Closed,40.67654917487,-73.93594669256
2023-05-06 14:44:00,805 EAST  222 STREET,BRONX,Closed,40.88462134754,-73.85824527545
2023-05-06 08:56:00,1059 82 STREET,BROOKLYN,Closed,40.61959229357,-74.0169010887
2023-05-05 15:02:00,30-81 14 STREET,QUEENS,Closed,40.76887755233,-73.93150401226
2023-05-05 12:53:00,3113 CHURCH AVENUE,BROOKLYN,Closed,40.65087526885,-73.94837200795
2023-05-04 18:23:00,,BROOKLYN,Closed,40.65085615384,-73.9485918543
2023-05-03 21:23:00,1261 OVINGTON AVENUE,BROOKLYN,Closed,40.62469052995,-74.00437689497
2023-05-03 20:29:00,,BROOKLYN,Closed,40.65085615384,-73.9485918543
2023-05-03 17:44:00,115-106 232 STREET,QUEENS,Closed,40.6941207889,-73.72853340422
2023-05-03 14:53:00,35-24 104 STREET,QUEENS,Closed,40.75467964712,-73.86415971001
2023-05-03 14:11:00,137-22 95 STREET,QUEENS,Open,40.67219468254,-73.84113343805
2023-05-03 13:14:00,115-26 173 STREET,QUEENS,Closed,40.68988079052,-73.77603340998
2023-05-03 08:26:00,130 EAST    3 STREET,MANHATTAN,Closed,40.72397650986,-73.98608851782
2023-05-02 14:05:00,27-06 168 STREET,QUEENS,Closed,40.77196293365,-73.79675160252
2023-05-02 13:23:00,2051 FLATBUSH AVENUE,BROOKLYN,Closed,40.61986820924,-73.9338722301
2023-05-02 12:17:00,,BROOKLYN,Closed,40.62920730637,-73.90125558952
2023-05-02 09:47:00,50 BEDFORD AVENUE,BROOKLYN,Closed,40.72198066682,-73.95328104075
2023-05-02 07:32:00,,QUEENS,Closed,40.76285095286,-73.81501644189
2023-05-01 19:11:00,434 MELROSE STREET,BROOKLYN,Closed,40.70528948225,-73.9264586
2023-05-01 18:44:00,62-69 65 STREET,QUEENS,Closed,40.7142092765,-73.89693446238
2023-05-01 16:05:00,12 BRIGHTON    3 ROAD,BROOKLYN,Closed,40.58201200133,-73.96522681998
2023-05-01 12:17:00,,MANHATTAN,Closed,40.78722170654,-73.95626142769
2023-05-01 10:08:00,,BROOKLYN,Closed,40.65110643151,-73.94379859456
2023-05-01 09:56:00,2170 EAST   66 STREET,BROOKLYN,Closed,40.61624239864,-73.90975010678
2023-05-01 09:08:00,46 LIVINGSTON STREET,BROOKLYN,Closed,40.69190729508,-73.99258603463
2023-04-30 21:29:00,272 BALCOM AVENUE,BRONX,Closed,40.81616884964,-73.82288133049
2023-04-30 21:23:00,10115 FLATLAND AVENUE,BROOKLYN,Closed,40.64574955829,-73.89744741002
2023-04-30 18:56:00,,BROOKLYN,Open,40.65448693321,-73.89520671048
2023-04-30 18:14:00,121-23 14 AVENUE,QUEENS,Closed,40.78598585577,-73.84641221075
2023-04-30 14:47:00,5814 17 AVENUE,BROOKLYN,Closed,40.62437987255,-73.98845801955
2023-04-30 08:11:00,46 LIVINGSTON STREET,BROOKLYN,Closed,40.69190729508,-73.99258603463
2023-04-29 14:32:00,521 EAST  148 STREET,BRONX,Closed,40.81399230422,-73.91447099147
2023-04-29 08:02:00,182-09 HORACE HARDING EXPRESSWAY,QUEENS,Closed,40.73972276657,-73.7919711084
2023-04-28 12:38:00,152 REMSEN STREET,BROOKLYN,Closed,40.69351297572,-73.99244521814
2023-04-28 11:23:00,45 SOUTH    8 STREET,BROOKLYN,Closed,40.70993330704,-73.96747577544
2023-04-28 09:32:00,2539 CHURCH AVENUE,BROOKLYN,Closed,40.65064137025,-73.9534138834
2023-04-27 21:47:00,8118 14 AVENUE,BROOKLYN,Closed,40.61542384931,-74.008929067
2023-04-27 18:29:00,130-38 224 STREET,QUEENS,Closed,40.68249158324,-73.74307133625
2023-04-27 15:53:00,,QUEENS,Closed,40.67978582988,-73.83086530101
2023-04-27 10:56:00,220 KINGSLAND AVENUE,BROOKLYN,Closed,40.72437965545,-73.94142782799
2023-04-27 00:02:00,2454 TIEBOUT AVENUE,BRONX,Closed,40.86056810127,-73.89543872668
2023-04-26 09:11:00,210 FRANKLIN STREET,BROOKLYN,Closed,40.73282429757,-73.95806516618
2023-04-25 13:26:00,20-32 19 STREET,QUEENS,Closed,40.78436308111,-73.91463543777
2023-04-25 10:14:00,1735 CATON AVENUE,BROOKLYN,Closed,40.65127363161,-73.96369873978
2023-04-25 10:11:00,1735 CATON AVENUE,BROOKLYN,Closed,40.65127363161,-73.96369873978
2023-04-25 10:11:00,109-46 125 STREET,QUEENS,Closed,40.68343675965,-73.81676910427
2023-04-25 10:05:00,1735 CATON AVENUE,BROOKLYN,Closed,40.65127363161,-73.96369873978
2023-04-24 19:41:00,241 WOODBINE STREET,BROOKLYN,Closed,40.69507873523,-73.9142521001
2023-04-24 13:38:00,950 UNIVERSITY AVENUE,BRONX,Closed,40.83290091355,-73.93125741794
2023-04-24 08:29:00,222 PUTNAM AVENUE,BROOKLYN,Closed,40.68376215412,-73.95231628381
2023-04-24 08:08:00,112 ELLERY STREET,BROOKLYN,Closed,40.69843685736,-73.94864171815
2023-04-23 18:35:00,89-48 116 STREET,QUEENS,Closed,40.69634671078,-73.83199171727
2023-04-23 18:17:00,,BROOKLYN,Closed,40.69253182469,-73.95984304741
2023-04-23 15:32:00,,QUEENS,Closed,40.69108090809,-73.72910110277
2023-04-23 11:53:00,203 WEST  137 STREET,MANHATTAN,Closed,40.81683164858,-73.94327929862
2023-04-22 00:41:00,116-30 233 STREET,QUEENS,Closed,40.69253114153,-73.72835596712
2023-04-21 19:41:00,116-30 233 STREET,QUEENS,Closed,40.69253114153,-73.72835596712
2023-04-21 11:50:00,1738 EAST   15 STREET,BROOKLYN,Closed,40.60725625285,-73.9580107867
2023-04-21 11:02:00,116-30 233 STREET,QUEENS,Closed,40.69253114153,-73.72835596712
2023-04-21 10:26:00,125 ST PAULS AVENUE,STATEN ISLAND,Closed,40.63454502784,-74.07854354992
2023-04-21 07:14:00,,BROOKLYN,Closed,40.71004338833,-73.96852175047
2023-04-20 18:17:00,3305 BRUCKNER BOULEVARD,BRONX,Closed,40.84170791491,-73.82612750171
2023-04-20 11:50:00,657 BEMENT AVENUE,STATEN ISLAND,Closed,40.6253701642,-74.11071318409
2023-04-20 11:35:00,189A BEACH   25 STREET,QUEENS,Closed,40.59459247043,-73.75839237022
2023-04-20 09:38:00,218-19 112 AVENUE,QUEENS,Closed,40.70557756121,-73.73924574507
2023-04-19 13:59:00,,BROOKLYN,Closed,40.65933699395,-73.92725534012
2023-04-19 10:59:00,32-32 83 STREET,QUEENS,Closed,40.75697467869,-73.88468970544
2023-04-19 09:41:00,225 3 AVENUE,BROOKLYN,Closed,40.67916805377,-73.98485763307
2023-04-18 22:41:00,43 SOUTH    8 STREET,BROOKLYN,Closed,40.70993606198,-73.967511844
2023-04-18 22:05:00,701 CARLTON BOULEVARD,STATEN ISLAND,Closed,40.54777819461,-74.17776738628
2023-04-18 18:11:00,171 BROAD STREET,STATEN ISLAND,Closed,40.62433308638,-74.08045519546
2023-04-18 16:11:00,8114 14 AVENUE,BROOKLYN,Closed,40.61544031918,-74.00891466167
2023-04-18 11:38:00,134-29 232 STREET,QUEENS,Closed,40.67461116767,-73.73814108419
2023-04-18 07:38:00,8114 14 AVENUE,BROOKLYN,Closed,40.61544031918,-74.00891466167
2023-04-17 18:14:00,155 BROADWAY,QUEENS,Closed,40.65531227004,-73.83200135297
2023-04-17 15:05:00,216 EAST  170 STREET,BRONX,Closed,40.83839443337,-73.91293982817
2023-04-17 06:56:00,48 EAST READING AVENUE,STATEN ISLAND,Closed,40.55667272958,-74.16006374757
2023-04-17 06:53:00,,STATEN ISLAND,Closed,40.55759169546,-74.16433769032
2023-04-17 06:41:00,,STATEN ISLAND,Closed,40.55792750008,-74.16174378937
2023-04-17 05:32:00,481 BARLOW AVENUE,STATEN ISLAND,Closed,40.55765540709,-74.16393118551
2023-04-17 05:20:00,451 BARLOW AVENUE,STATEN ISLAND,Closed,40.5577719848,-74.16302098002
2023-04-16 15:35:00,64-15 MADISON STREET,QUEENS,Closed,40.70773512722,-73.89472985228
2023-04-16 14:08:00,1 SOUTH STREET,MANHATTAN,Closed,40.70130195042,-74.01457395726
2023-04-16 11:59:00,107-45 123 STREET,QUEENS,Closed,40.68500839139,-73.81953031851
2023-04-16 09:26:00,226 RICHARDS STREET,BROOKLYN,Closed,40.67496606278,-74.01303243036
2023-04-15 18:14:00,51-18 IRELAND STREET,QUEENS,Closed,40.73660230578,-73.88661939066
2023-04-15 17:26:00,201 EAST   77 STREET,MANHATTAN,Closed,40.77283167198,-73.95791360945
2023-04-15 16:32:00,219-31 112 AVENUE,QUEENS,Closed,40.70553289085,-73.73770583011
2023-04-15 15:47:00,,BROOKLYN,Closed,40.71635856033,-73.96665738182
2023-04-15 15:41:00,,BROOKLYN,Closed,40.71635856033,-73.96665738182
2023-04-15 15:41:00,,BROOKLYN,Closed,40.71635856033,-73.96665738182
2023-04-15 14:44:00,226 RICHARDS STREET,BROOKLYN,Closed,40.67496606278,-74.01303243036
2023-04-15 11:38:00,200 EAST   78 STREET,MANHATTAN,Closed,40.77345181705,-73.95746191374
2023-04-15 11:05:00,,BROOKLYN,Closed,40.65052978547,-73.95582488904
2023-04-15 08:35:00,2211 CHURCH AVENUE,BROOKLYN,Closed,40.65042361744,-73.95817461905
2023-04-14 20:05:00,2215 CHURCH AVENUE,BROOKLYN,Closed,40.65042360302,-73.95813497756
2023-04-14 19:02:00,64-15 MADISON STREET,QUEENS,Closed,40.70773512722,-73.89472985228
2023-04-14 17:38:00,2215 CHURCH AVENUE,BROOKLYN,Closed,40.65042360302,-73.95813497756
2023-04-14 13:59:00,64-13 MADISON STREET,QUEENS,Closed,40.70772692262,-73.89476232709
2023-04-14 12:41:00,226-18 MERRICK BOULEVARD,QUEENS,Closed,40.67720102593,-73.74369379258
2023-04-14 11:02:00,,STATEN ISLAND,Closed,40.60144306032,-74.08587972345
2023-04-14 08:53:00,12-33 DIANE PLACE,QUEENS,Closed,40.78763333888,-73.78501789209
2023-04-13 21:56:00,2659 WEBSTER AVENUE,BRONX,Closed,40.86367712522,-73.88879609081
2023-04-13 21:56:00,2659 WEBSTER AVENUE,BRONX,Closed,40.86367712522,-73.88879609081
2023-04-13 21:56:00,2659 WEBSTER AVENUE,BRONX,Closed,40.86367712522,-73.88879609081
2023-04-13 21:20:00,23 TONKING ROAD,STATEN ISLAND,Closed,40.57931310294,-74.126051774
2023-04-13 17:50:00,2215 CHURCH AVENUE,BROOKLYN,Closed,40.65042360302,-73.95813497756
2023-04-13 17:26:00,64-13 MADISON STREET,QUEENS,Closed,40.70772692262,-73.89476232709
2023-04-13 11:26:00,900 WEST FINGERBOARD ROAD,STATEN ISLAND,Closed,40.60145409061,-74.08581131615
2023-04-13 10:11:00,,STATEN ISLAND,Closed,40.60144306032,-74.08587972345
2023-04-13 10:05:00,900 WEST FINGERBOARD ROAD,STATEN ISLAND,Closed,40.60145409061,-74.08581131615
2023-04-13 08:44:00,2060 MCDONALD AVENUE,BROOKLYN,Closed,40.6023721503,-73.97249779938
2023-04-12 17:11:00,61-23 218 STREET,QUEENS,Closed,40.74767962941,-73.75945402991
2023-04-11 23:38:00,156-08 ROCKAWAY BOULEVARD,QUEENS,Closed,40.66666734279,-73.77987462172
2023-04-11 21:41:00,,QUEENS,Closed,40.66675254787,-73.77993561984
2023-04-11 20:41:00,,QUEENS,Closed,40.67699104097,-73.7430745012
2023-04-11 18:53:00,156-08 ROCKAWAY BOULEVARD,QUEENS,Closed,40.66666734279,-73.77987462172
2023-04-11 17:32:00,,QUEENS,Closed,40.66675254787,-73.77993561984
2023-04-11 16:17:00,,QUEENS,Closed,40.66675254787,-73.77993561984
2023-04-11 15:20:00,111-47 122 STREET,QUEENS,Closed,40.68097473622,-73.81852810844
2023-04-11 14:41:00,62-14 83 STREET,QUEENS,Closed,40.72425443537,-73.87417195227
2023-04-11 14:14:00,199 32 STREET,BROOKLYN,Closed,40.65564630685,-74.00058385679
2023-04-11 13:53:00,,BROOKLYN,Closed,40.67446738111,-73.97546748927
2023-04-11 10:38:00,411 BEACH AVENUE,BRONX,Closed,40.81326353134,-73.86203153419
2023-04-11 06:59:00,9E EDGEWATER PARK,BRONX,Closed,40.82163346881,-73.81070886606
2023-04-10 13:53:00,12-29 DIANE PLACE,QUEENS,Closed,40.78776509237,-73.78502107788
2023-04-10 13:50:00,12-29 DIANE PLACE,QUEENS,Closed,40.78776509237,-73.78502107788
2023-04-10 12:50:00,138-29 232 STREET,QUEENS,Closed,40.66957331441,-73.74126461531
2023-04-10 12:20:00,867 UNION STREET,BROOKLYN,Closed,40.67425041945,-73.97489075951
2023-04-10 12:14:00,43 SOUTH    8 STREET,BROOKLYN,Closed,40.70993606198,-73.967511844
2023-04-10 12:05:00,198 WEST    9 STREET,BROOKLYN,Closed,40.67490365937,-73.99835968181
2023-04-10 11:20:00,154 EAST   42 STREET,BROOKLYN,Closed,40.65216028787,-73.93817567465
2023-04-10 10:59:00,60 SOUTH    8 STREET,BROOKLYN,Closed,40.70988657446,-73.96722330914
2023-04-10 09:56:00,1161 EAST   82 STREET,BROOKLYN,Closed,40.63224515174,-73.90707681035
2023-04-10 09:44:00,286 COLERIDGE STREET,BROOKLYN,Closed,40.57539678728,-73.94974784869
2023-04-10 09:14:00,60-28 56 ROAD,QUEENS,Closed,40.72446838668,-73.90559530348
2023-04-10 08:53:00,214 VAN NAME AVENUE,STATEN ISLAND,Closed,40.63093923371,-74.15376777073
2023-04-10 07:05:00,12-29 DIANE PLACE,QUEENS,Closed,40.78776509237,-73.78502107788
2023-04-10 00:26:00,41 SOUTH    8 STREET,BROOKLYN,Closed,40.7099415627,-73.96755151821
2023-04-09 16:14:00,,BROOKLYN,Closed,40.71004338833,-73.96852175047
2023-04-09 11:14:00,43 BOGART STREET,BROOKLYN,Closed,40.70503285586,-73.93322870677
2023-04-09 10:44:00,226-18 MERRICK BOULEVARD,QUEENS,Closed,40.67720102593,-73.74369379258
2023-04-09 10:08:00,43 BOGART STREET,BROOKLYN,Closed,40.70503285586,-73.93322870677
2023-04-09 09:17:00,305 WEST   48 STREET,MANHATTAN,Closed,40.76117625709,-73.98732611697
2023-04-08 23:38:00,69 COFFEY STREET,BROOKLYN,Closed,40.67539151588,-74.01291714961
2023-04-08 22:11:00,190 WEST    9 STREET,BROOKLYN,Closed,40.67497228185,-73.99859401154
2023-04-08 18:26:00,,BROOKLYN,Closed,40.70497245432,-73.93319991349
2023-04-08 11:44:00,3509 AVENUE I,BROOKLYN,Closed,40.62963870215,-73.94227473838
2023-04-08 11:26:00,105-69 FLATLANDS    4 STREET,BROOKLYN,Closed,40.6441710131,-73.88829350246
2023-04-08 10:32:00,50 BOGART STREET,BROOKLYN,Closed,40.70518383042,-73.93325019595
2023-04-07 23:59:00,,BROOKLYN,Closed,40.70497245432,-73.93319991349
2023-04-07 14:29:00,223-11 110 AVENUE,QUEENS,Closed,40.70677668828,-73.73310943499
2023-04-07 12:47:00,226-18 MERRICK BOULEVARD,QUEENS,Closed,40.67720102593,-73.74369379258
2023-04-07 11:56:00,101 VICTORY BOULEVARD,STATEN ISLAND,Closed,40.63785724109,-74.07962837698
2023-04-07 09:50:00,105-69 FLATLANDS    4 STREET,BROOKLYN,Closed,40.6441710131,-73.88829350246
2023-04-07 07:02:00,2405 VOORHIES AVENUE,BROOKLYN,Closed,40.58670866102,-73.94494009082
2023-04-07 06:53:00,43 BOGART STREET,BROOKLYN,Closed,40.70503285586,-73.93322870677
2023-04-06 16:02:00,226 RICHARDS STREET,BROOKLYN,Closed,40.67496606278,-74.01303243036
2023-04-06 15:53:00,507 HEGEMAN AVENUE,BROOKLYN,Closed,40.65946918892,-73.89274438039
2023-04-06 11:53:00,88-73 ELDERT LANE,QUEENS,Closed,40.6873184418,-73.86714549631
2023-04-06 10:50:00,4401 3 AVENUE,BRONX,Closed,40.85135234691,-73.89348683832
2023-04-06 10:17:00,,QUEENS,Closed,40.72309991994,-73.87767360656
2023-04-06 05:29:00,,QUEENS,Closed,40.76199424322,-73.75848182757
2023-04-06 05:05:00,,QUEENS,Closed,40.76199424322,-73.75848182757
2023-04-05 14:44:00,91-39 219 STREET,QUEENS,Closed,40.72479389966,-73.74054152446
2023-04-05 14:41:00,61-04 60 DRIVE,QUEENS,Closed,40.71553141062,-73.9022639996
2023-04-05 14:20:00,76-07 BLAKE AVENUE,QUEENS,Closed,40.67297366404,-73.85972254614
2023-04-05 14:17:00,133-34 77 STREET,QUEENS,Closed,40.67245924945,-73.85878994152
2023-04-05 12:44:00,68-13 FLEET STREET,QUEENS,Closed,40.71872350446,-73.85311477214
2023-04-05 09:26:00,,BROOKLYN,Closed,40.67446738111,-73.97546748927
2023-04-05 06:38:00,2405 VOORHIES AVENUE,BROOKLYN,Closed,40.58670866102,-73.94494009082
2023-04-04 16:14:00,355 EAST  187 STREET,BRONX,Closed,40.85959342197,-73.89509682373
2023-04-04 13:08:00,867 UNION STREET,BROOKLYN,Closed,40.67425041945,-73.97489075951
2023-04-04 13:02:00,2911 SCOTT PLACE,BRONX,Closed,40.82861222019,-73.82388887509
2023-04-04 10:08:00,507 HEGEMAN AVENUE,BROOKLYN,Closed,40.65946918892,-73.89274438039
2023-04-04 08:38:00,141 WEIRFIELD STREET,BROOKLYN,Closed,40.68959893114,-73.91260043715
2023-04-03 22:14:00,134-22 GUY R BREWER BOULEVARD,QUEENS,Closed,40.67293590915,-73.77534407721
2023-04-03 20:47:00,137-25 45 AVENUE,QUEENS,Closed,40.75122761996,-73.82242960002
2023-04-03 16:44:00,577 NOSTRAND AVENUE,BROOKLYN,Closed,40.67746730766,-73.94977548939
2023-04-03 16:14:00,76-01 DUMONT AVENUE,QUEENS,Closed,40.67140866848,-73.85933650732
2023-04-03 16:08:00,76-01 DUMONT AVENUE,QUEENS,Closed,40.67140866848,-73.85933650732
2023-04-03 12:50:00,50 BOGART STREET,BROOKLYN,Closed,40.70518383042,-73.93325019595
2023-04-03 12:05:00,29 KENNINGTON STREET,STATEN ISLAND,Closed,40.56035914167,-74.14767430233
2023-04-03 07:44:00,239 91 STREET,BROOKLYN,Closed,40.62037900154,-74.03402230759
2023-04-02 14:23:00,1050 TARGEE STREET,STATEN ISLAND,Closed,40.60348380652,-74.09123739278
2023-04-01 23:47:00,560 COLUMBIA STREET,BROOKLYN,Closed,40.67252362121,-74.00870959851
2023-04-01 18:50:00,365A 14 STREET,BROOKLYN,Closed,40.66420077259,-73.98472405915
2023-04-01 15:53:00,,BROOKLYN,Closed,40.58668129398,-73.94510932904
2023-04-01 14:35:00,2405 VOORHEES AVENUE,BROOKLYN,Closed,40.58670866102,-73.94494009082
2023-04-01 12:50:00,2407 VOORHIES AVENUE,BROOKLYN,Closed,40.58670865411,-73.94492568949
2023-04-01 10:53:00,25 STANLEY AVENUE,STATEN ISLAND,Closed,40.63610375978,-74.08661610546
2023-04-01 10:14:00,32 EAST   69 STREET,MANHATTAN,Closed,40.76964781566,-73.9663960376
