asset_id,gi_id,borough,sewer_type,asset_type,status,status_group,constructed_date,outfall,nyc_waters,latitude,longitude
114275,2291A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.686318528849526,-73.84640974095741
187859,IB1041c,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.72642341232741,-73.81757518047048
187742,SGS743a,Queens,Combined,ROWSGS,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.722762350427615,-73.82275029767504
165176,IB1327a,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.76405334022163,-73.78752883485328
141779,6234B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-19,BB-009,Newtown Creek,40.73748293029783,-73.9194512120659
182406,IB1537D,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.73278696361097,-73.79497056689695
154296,918b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-07-09,BB-008,Flushing Bay,40.7456043931387,-73.8624019368657
159527,IB451AA,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2020-10-14,JAM-003,Jamaica Bay and Tributaries,40.6884304660144,-73.82398417667653
152576,283a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.73933573069429,-73.86882495836396
187849,IB1014b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.72550505761853,-73.81880179842439
183851,IB805A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.68583223998765,-73.83154651600108
184510,IB2161b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.67323562349968,-73.8131992418583
143576,146C,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-11-17,TI-022,Flushing Creek,40.7611377981855,-73.81786456603606
184560,IB1173D,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68960103359569,-73.86766167661469
161148,IB708AC,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.67938286907334,-73.82641676012972
114360,2373B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.68070214140348,-73.85071742408503
183817,IB529A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.68216677469474,-73.82321384742033
176885,5079d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65094947483685,-73.91833923732352
118654,VD1H-US13,Brooklyn,Combined,Subsurface Storage,Constructed (Full Maintenance),Constructed,2021-09-10,26W-003,Jamaica Bay and Tributaries,40.666073691340976,-73.90530957756283
147526,1795c,Queens,Combined,ROWRG,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.73889431961501,-73.82969572851466
182580,IB113A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.74694505949144,-73.8877827596869
188752,HROS-04SS,Staten Island,MS4,Subsurface Storage,Constructed,Constructed,2023-03-08,OB-678,East River / Open Waters,40.59602334968624,-74.0762441130213
112795,IB1043B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.686725721174525,-73.87426997181124
123015,4230,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-05-20,BB-006,Flushing Bay,40.73649305514312,-73.8543734409368
150533,26a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65641125985252,-73.91507408770732
185276,IB1001e-1,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.67451250092177,-73.87331607767096
106133,1049a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.76956642061349,-73.78426315416357
138151,DA2-A,Bronx,Combined,Porous Asphalt,Constructed,Constructed,2017-10-16,HP-024,Hutchinson River,40.88550726473044,-73.8454104048762
172901,4035B,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65529967212301,-73.94051458091691
185545,IB1040A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.67838032545761,-73.83592582493843
182586,IB169B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.74976497007236,-73.88815884742284
187763,IB778b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.72552470474963,-73.82595133118365
185454,IB4020B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.646327719474094,-73.91663912711006
118276,356c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.67009223395424,-73.89647755395482
109887,15b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.76086114111608,-73.86814031819087
189083,CLIN-06SRa,Manhattan,Combined,Subsurface Storage,100% Design Accepted,Final Design,,WIM-023,East River / Open Waters,40.79258444895586,-73.94773083066016
117949,133a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.676403323111565,-73.90794196773436
121564,3070a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003,Jamaica Bay and Tributaries,40.67132778075301,-73.815833530194
175468,IB1023g,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.666135673696445,-73.9306478769612
149660,AEM_1,Bronx,Combined,Green Roof,Constructed,Constructed,2015-05-16,HP-012,Westchester Creek,40.85244387479074,-73.84443331746286
182295,IB3186b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75416328020351,-73.81073903778172
122446,366,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2013-09-08,BB-006,Flushing Bay,40.7381436750935,-73.87076564989687
141539,6145C,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-19,BB-009,Newtown Creek,40.73898070418051,-73.92708002595924
176152,IB2124e,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65900251575785,-73.92547001841432
183311,IB4010A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.87886925552078,-73.87163656596536
182055,IB2019b,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-004,Jamaica Bay and Tributaries,40.6669924396844,-73.89008104795023
171268,IB1054a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.67322186713703,-73.87047100563242
107753,2162c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.764990329566416,-73.80518592475397
183538,IB82F,Bronx,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.865382553096005,-73.8572184334027
157112,159b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2015-11-04,NCB-015,Newtown Creek,40.682987820942536,-73.91305539435247
151555,431e,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65938500809192,-73.90841608376805
182709,IB1111a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.66048920432692,-73.9338384860803
182435,IB16B,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-12-30,NCB-083,Newtown Creek,40.711281021174585,-73.91798908963686
181542,3-IB192a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.69240101489174,-73.97361841390017
120972,1352b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.67773008763819,-73.81089585423773
149616,LHDN_1,Manhattan,Combined,Green Roof,Constructed,Constructed,2013-05-30,WIM-003,East River / Open Waters,40.767117746990245,-73.95797001419376
153377,595c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.75046078894258,-73.87585782275956
121436,2325a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.6710073452153,-73.81246215013522
183073,2-IB353d,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.69798319519703,-73.9454125553383
102805,1326A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.74589910528337,-73.78235412838823
187318,MARC-07SP,Brooklyn,Combined,Subsurface Detention System,In Construction,In Construction,,NCB-014,East River / Open Waters,40.69614321662249,-73.95099114963986
115493,263aa,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.748586418672105,-73.9082132205222
119889,473d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.703682636898975,-73.91637869603053
182875,IB260b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.750841778110185,-73.90793838339695
175237,IB6122C,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.64833140072609,-73.90715996017154
133795,GS578A,Queens,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.67292408427522,-73.84590788496833
177620,GS1755b,Brooklyn,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.6760725908044,-73.87836499074281
120622,1061a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-29,JAM-003,Jamaica Bay and Tributaries,40.6850628207637,-73.81246027173356
158143,UNST-1,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2014-12-01,26W-003,Jamaica Bay and Tributaries,40.66345958422758,-73.92090216658133
173296,IB6062E,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.64816012189618,-73.9313303722589
184566,IB1384A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.69358019034661,-73.8624065928078
177162,6081m,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64188000594753,-73.9235921831294
174613,IB5018B,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.642375182566624,-73.90651448618274
182115,IB2660d,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.66338131199507,-73.87273588290418
119175,24c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.71445115728172,-73.93655343881383
117036,311b,Bronx,Combined,ROWRG,Constructed (Full Maintenance),Constructed,2021-05-03,HP-014,Westchester Creek,40.859301589145645,-73.8372201619846
150522,22b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.656790523013925,-73.91509659883283
174246,3070A,Brooklyn,Combined,ROWB,Constructed (In Guarantee),Constructed,2025-03-13,CI-005,Jamaica Bay and Tributaries,40.63960810407557,-73.90651680710533
141823,6244B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-12-19,BB-009,Newtown Creek,40.736794169968015,-73.92086365420666
105693,1036A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,NCB-083,Newtown Creek,40.697963572018914,-73.89923290164482
190870,WMP-1,Manhattan,Combined,Green Roof,Constructed,Constructed,2011-01-01,NCM-073,East River / Open Waters,40.71749301033059,-74.01150345980342
185540,IB956A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.68881977485864,-73.83737089171328
172818,GS4057B,Brooklyn,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65353138952669,-73.93936973305368
121817,3274a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003a,Jamaica Bay and Tributaries,40.66824051597419,-73.8147532103332
181525,01SP,Bronx,Combined,Detention System (Connected to Sewer),Constructed,Constructed,2024-08-29,HP-007,Bronx River,40.87410145827833,-73.86797277639923
187667,IB357c,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.720538778709695,-73.82125203483363
106030,GH-U4D,Brooklyn,Combined,Subsurface Storage,Constructed (In Guarantee),Constructed,2020-07-24,RH-034,Gowanus Canal,40.68383054859859,-73.98776166047654
183425,1-IB416c,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.68148512841139,-73.93349489835661
95684,1261D,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-11,JAM-003,Jamaica Bay and Tributaries,40.6857753695548,-73.8436685852641
154490,979e,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-07-09,BB-008,Flushing Bay,40.7431977107479,-73.85771462609239
171385,IB107D,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.862686557430735,-73.86261388368773
119140,230b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-08-25,NCB-015,Newtown Creek,40.71173609051184,-73.91873267843008
107166,1708i,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.75385726175768,-73.79804280804841
112216,IB104A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-03-30,HP-002,East River / Open Waters,40.812224438341126,-73.88870249106678
135938,397c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-06-30,NCQ-029,Newtown Creek,40.73178166492679,-73.92254281841862
128125,1-296c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-06-01,NCB-014,East River / Open Waters,40.67675126269872,-73.9467038309907
153145,507b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.74338745425157,-73.87649561467117
113643,IB1596C,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-14,26W-005,Jamaica Bay and Tributaries,40.69157426029739,-73.85689817706574
185810,IB21003A,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2024-06-28,TI-003,East River / Open Waters,40.78148274723084,-73.81720172110457
167450,GS2067d,Queens,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2022-06-09,JAM-003,Jamaica Bay and Tributaries,40.67634018861979,-73.80767801887305
136708,677b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-12-28,NCQ-077,Newtown Creek,40.71302430182956,-73.89649050033279
182618,IB368A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.752709083363285,-73.88573920484433
188056,IB1848b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.74218351954186,-73.83013740274994
188033,IB1655b,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.74142802071131,-73.81976853409094
187274,Shoelace3,Bronx,Non-combined,Rain Garden,Constructed,Constructed,2021-04-01,HP-007,Bronx River,40.88012425961984,-73.86832611736925
147970,LBH-GR-1,Queens,Combined,Green Roof,Constructed,Constructed,2010-09-01,BB-006,Flushing Bay,40.73171709215357,-73.8656585542742
153180,524b,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.74388306135457,-73.87280221190397
127310,543B,Bronx,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-03,HP-033,Westchester Creek,40.84226823794788,-73.84864265789342
188215,PP-3,Staten Island,MS4,Permeable Pavers,Constructed,Constructed,2018-11-01,1,East River / Open Waters,40.6297599849548,-74.11534267823666
120428,IB156A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.76074480897783,-73.8767782883622
181789,X083-01STa,Bronx,Combined,Synthetic Turf Field Storage Layer,In Construction,In Construction,,HP-007,Bronx River,40.84910228101955,-73.85854488053523
182612,IB352C,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.752142205843526,-73.8885920480932
187357,IB2384a,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.762567880704,-73.80741492218343
181562,IB1197A,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2020-08-09,JAM-005,Jamaica Bay and Tributaries,40.704909818837,-73.7396176862589
182039,IB1813-1A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.67420201229211,-73.88180261873178
100382,1906c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-10-05,26W-005,Jamaica Bay and Tributaries,40.67234562750584,-73.88365157577157
185623,SLH-US1,Brooklyn,Combined,Subsurface Storage,Constructed (Full Maintenance),Constructed,2021-12-23,26W-003,Jamaica Bay and Tributaries,40.66821396863021,-73.90424614348646
187970,IB1294c,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.737836311064335,-73.81352600485053
181677,IB560A,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.72297982995229,-73.78026347505427
172852,IB4052A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2024-04-30,CI-005,Jamaica Bay and Tributaries,40.65352844648403,-73.93836811652498
103253,1800B,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-11-18,TI-010,Flushing Creek,40.75760202503572,-73.7874523834921
143525,1638A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2019-10-21,TI-011,Flushing Creek,40.77045675726321,-73.82402228501871
159996,218A,Queens,Non-combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-15,JAM-649,Jamaica Bay and Tributaries,40.666615350432856,-73.73318047841673
117983,153b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.67696189727275,-73.90164929517975
150461,7a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-06-30,26W-003,Jamaica Bay and Tributaries,40.65696735351031,-73.91845127625912
107035,1665a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-06-24,TI-010,Flushing Creek,40.755748833928095,-73.79684435308155
118030,187c,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-01-15,26W-003,Jamaica Bay and Tributaries,40.67484194087178,-73.90245312323415
112596,GS1103A,Brooklyn,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68698212337139,-73.87101013307053
182429,IB3059A,Bronx,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-30,HP-007,Bronx River,40.88991814901212,-73.86260537767154
187945,IB1212c,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.73219223284098,-73.81009917612985
127230,495A,Bronx,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-05-03,HP-033,Westchester Creek,40.8412455571121,-73.84971541377597
146385,1075a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.72871743046015,-73.81802668534347
177207,6102a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.64272593446713,-73.92287216395282
140910,IB2018B,Queens,Combined,ROW Infiltration Basin with Combination of Concrete and Grass Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.747582105263206,-73.79264697232269
171116,PG_3,Bronx,Combined,Rain Garden,Constructed,Constructed,2018-06-04,HP-002,East River / Open Waters,40.826741109471406,-73.89416940585453
138107,DA13-C,Bronx,Combined,Rain Garden,Constructed,Constructed,2017-10-16,HP-024,Hutchinson River,40.885537178904194,-73.84355512696982
150068,262d,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-08-03,NCB-015,Newtown Creek,40.6971139349364,-73.92285324266547
187791,IB853a,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-11-02,TI-010,Flushing Creek,40.72937020036268,-73.82473973492779
188431,IB036b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.74379283410233,-73.89771759355818
186095,IB121B,Queens,Combined,ROW Infiltration Basin with Grass Top,Constructed (Full Maintenance),Constructed,2021-12-15,TI-010,Flushing Creek,40.71930242841561,-73.78524353449197
134782,CYPR-30PPa,Brooklyn,Combined,Porous Asphalt,Constructed (Full Maintenance),Constructed,2022-02-10,26W-005,Jamaica Bay and Tributaries,40.66968055498148,-73.87189166593964
158383,183A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-12-30,BB-005,East River / Open Waters,40.73332228357703,-73.89131722368401
152948,433c,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-03-15,BB-008,Flushing Bay,40.74589689425066,-73.87868685736115
188250,RG-1,Staten Island,MS4,Rain Garden,Constructed,Constructed,2018-09-01,1,East River / Open Waters,40.59798925005714,-74.07098578349807
183109,2-IB630f,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-07-16,NCB-014,East River / Open Waters,40.70064615417896,-73.94560447997452
94031,16A,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2020-10-14,JAM-003,Jamaica Bay and Tributaries,40.69110455466,-73.8126597182379
108598,2580a,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-08-31,TI-010,Flushing Creek,40.75787929201758,-73.81733775327878
175282,IB419b,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.677143939055696,-73.844340714086
157691,372b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-05-27,NCB-015,Newtown Creek,40.68789545910681,-73.92252409782543
182795,IB2124a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.65841318543916,-73.92482162559841
182020,IB1636a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.67751299262063,-73.8878734528869
187932,IB1200c,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-10-31,TI-010,Flushing Creek,40.730334177489375,-73.81211346267683
171363,X384-01PPc,Bronx,Combined,Permeable Pavers,Constructed,Constructed,2019-09-30,HP-002,East River / Open Waters,40.821680000907484,-73.89442800178367
120441,IB539D,Queens,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2022-09-30,BB-005,East River / Open Waters,40.769497709718514,-73.87260246114455
150117,290-1b,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-08-03,NCB-015,Newtown Creek,40.69351765543353,-73.91584129742299
182095,IB2630a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-07-21,26W-005,Jamaica Bay and Tributaries,40.66313122346523,-73.87563690698563
157362,245a,Brooklyn,Combined,ROWB,Constructed (Full Maintenance),Constructed,2016-05-23,NCB-015,Newtown Creek,40.68661082064773,-73.92718581454889
171049,IB1012A,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (Full Maintenance),Constructed,2021-06-29,26W-005,Jamaica Bay and Tributaries,40.68600921192704,-73.8775717622144
136011,425.1f,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2017-06-30,NCQ-029,Newtown Creek,40.72939957598231,-73.9213760812556
153667,681b-1,Queens,Combined,ROWB,Constructed (Full Maintenance),Constructed,2022-09-30,BB-008,Flushing Bay,40.745676226350845,-73.8702587080141
176275,IB3029a,Brooklyn,Combined,ROW Infiltration Basin with Concrete Top,Constructed (In Guarantee),Constructed,2024-12-23,CI-005,Jamaica Bay and Tributaries,40.6569627993487,-73.92644033790701
134719,GS1613-1c,Queens,Combined,ROWGS,Constructed (Full Maintenance),Constructed,2021-05-06,26W-005,Jamaica Bay and Tributaries,40.66953295693668,-73.84972117309309
