Unique Key,Created Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Latitude,Longitude,Location,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Year,Month,Year_Month
55196037,2022-08-24 09:15:00,QUEENS,"1,025,369","148,552",40.57432155001,-73.8519852567,POINT (-73.851985256698 40.574321550005),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55199480,2022-08-24 11:55:00,BROOKLYN,"998,394","164,376",40.61783930331,-73.94905312603,POINT (-73.949053126034 40.617839303315),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55198296,2022-08-24 14:59:00,QUEENS,"1,035,919","197,394",40.70832682586,-73.81363481334,POINT (-73.813634813344 40.708326825864),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55197169,2022-08-24 15:51:00,BROOKLYN,"991,671","184,496",40.67307254038,-73.97324732474,POINT (-73.973247324742 40.673072540379),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55194871,2022-08-24 15:54:00,QUEENS,"1,011,444","193,443",40.69759133763,-73.90192966673,POINT (-73.901929666731 40.697591337628),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55198297,2022-08-24 16:55:00,STATEN ISLAND,"929,947","136,874",40.54219681437,-74.19537886624,POINT (-74.195378866239 40.542196814367),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55196036,2022-08-24 19:33:00,QUEENS,"1,011,493","193,504",40.69775861761,-73.90175271035,POINT (-73.901752710347 40.697758617609),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55201814,2022-08-24 21:26:00,BROOKLYN,"993,222","161,305",40.60941678957,-73.96768681637,POINT (-73.967686816368 40.609416789567),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55199479,2022-08-24 22:57:00,QUEENS,"1,024,543","199,916",40.71530822399,-73.85465178757,POINT (-73.854651787571 40.715308223989),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55211517,2022-08-25 07:32:00,BROOKLYN,"998,394","164,376",40.61783930331,-73.94905312603,POINT (-73.949053126034 40.617839303315),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55207775,2022-08-25 09:20:00,QUEENS,"1,024,283","200,044",40.71566073319,-73.85558891798,POINT (-73.855588917977 40.715660733194),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55204235,2022-08-25 10:56:00,QUEENS,"1,011,493","193,504",40.69775861761,-73.90175271035,POINT (-73.901752710347 40.697758617609),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55209005,2022-08-25 11:11:00,QUEENS,"1,043,772","198,045",40.71006431843,-73.78530413743,POINT (-73.785304137434 40.710064318426),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55202974,2022-08-25 11:50:00,QUEENS,"1,010,078","196,498",40.70598068428,-73.90684418299,POINT (-73.906844182987 40.705980684281),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55209004,2022-08-25 13:12:00,BROOKLYN,"1,016,847","186,526",40.67858752507,-73.88247819436,POINT (-73.882478194361 40.678587525073),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55207776,2022-08-25 13:43:00,QUEENS,"1,025,763","208,943",40.74007946193,-73.85019522443,POINT (-73.850195224432 40.740079461931),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55206590,2022-08-25 14:53:00,BRONX,"1,042,781","248,398",40.84827617749,-73.78844001494,POINT (-73.788440014944 40.848276177487),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55204234,2022-08-25 15:49:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55210302,2022-08-25 16:48:00,MANHATTAN,"989,969","203,729",40.72586389457,-73.979366696,POINT (-73.979366696005 40.725863894569),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55205433,2022-08-25 19:22:00,QUEENS,"1,011,493","193,504",40.69775861761,-73.90175271035,POINT (-73.901752710347 40.697758617609),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55202973,2022-08-25 19:59:00,MANHATTAN,"990,234","207,817",40.73708427667,-73.97840697968,POINT (-73.978406979682 40.737084276669),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55211518,2022-08-25 21:01:00,QUEENS,"1,011,493","193,504",40.69775861761,-73.90175271035,POINT (-73.901752710347 40.697758617609),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55216181,2022-08-26 06:48:00,QUEENS,"1,059,922","204,346",40.72723558062,-73.72698058547,POINT (-73.726980585471 40.72723558062),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55217278,2022-08-26 07:37:00,QUEENS,"1,056,618","180,827",40.66270931773,-73.73915379947,POINT (-73.739153799473 40.662709317734),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55212723,2022-08-26 08:41:00,QUEENS,"1,023,111","205,227",40.72989202174,-73.85978674054,POINT (-73.859786740538 40.729892021744),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55215029,2022-08-26 08:50:00,BROOKLYN,"983,294","182,931",40.66878002439,-74.00344615432,POINT (-74.00344615432 40.668780024389),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55213897,2022-08-26 10:32:00,QUEENS,"1,048,836","201,017",40.71818620413,-73.76700985858,POINT (-73.767009858583 40.718186204129),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55219448,2022-08-26 13:35:00,QUEENS,"1,019,941","202,914",40.72355676564,-73.87123657681,POINT (-73.871236576806 40.723556765638),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55213896,2022-08-26 14:47:00,QUEENS,"1,019,955","202,922",40.72357866718,-73.87118602624,POINT (-73.871186026244 40.72357866718),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55219449,2022-08-26 16:37:00,QUEENS,"1,035,240","217,411",40.76327236612,-73.81593218252,POINT (-73.815932182525 40.763272366118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55229617,2022-08-27 09:20:00,MANHATTAN,"1,000,456","226,260",40.78769273084,-73.94147685429,POINT (-73.941476854289 40.787692730841),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55229616,2022-08-27 09:23:00,MANHATTAN,"1,000,329","226,031",40.78706441924,-73.94193602501,POINT (-73.941936025012 40.787064419237),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55222864,2022-08-27 12:00:00,QUEENS,"1,058,395","181,686",40.66505236911,-73.73273930016,POINT (-73.73273930016 40.66505236911),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55228468,2022-08-27 17:56:00,QUEENS,"1,024,283","200,044",40.71566073319,-73.85558891798,POINT (-73.855588917977 40.715660733194),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55227321,2022-08-27 21:19:00,BROOKLYN,"991,604","184,368",40.67272126503,-73.97348899911,POINT (-73.973488999112 40.672721265033),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55230724,2022-08-28 09:44:00,BROOKLYN,"1,001,824","168,489",40.62912248553,-73.93668751695,POINT (-73.936687516953 40.629122485533),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55231968,2022-08-28 15:26:00,QUEENS,"1,038,828","196,731",40.7064895867,-73.80314773439,POINT (-73.803147734395 40.706489586696),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55230725,2022-08-28 17:22:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55235972,2022-08-28 21:22:00,QUEENS,"1,019,955","202,922",40.72357866718,-73.87118602624,POINT (-73.871186026244 40.72357866718),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55237340,2022-08-28 21:47:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55242688,2022-08-29 06:27:00,QUEENS,"1,022,182","211,688",40.74762987573,-73.86310220147,POINT (-73.863102201472 40.747629875731),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55251170,2022-08-29 06:51:00,QUEENS,"1,039,083","196,826",40.70674876206,-73.80222722834,POINT (-73.802227228337 40.706748762058),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55251169,2022-08-29 07:55:00,QUEENS,"1,039,083","196,826",40.70674876206,-73.80222722834,POINT (-73.802227228337 40.706748762058),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55244033,2022-08-29 08:16:00,BROOKLYN,"991,669","184,479",40.67302588087,-73.97325455345,POINT (-73.973254553445 40.673025880873),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55249776,2022-08-29 08:47:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55244032,2022-08-29 09:05:00,BROOKLYN,"1,018,638","184,891",40.67409304696,-73.87602946148,POINT (-73.876029461476 40.674093046965),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55249775,2022-08-29 09:20:00,QUEENS,"1,039,045","196,904",40.7069630885,-73.8023636523,POINT (-73.802363652301 40.706963088501),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55246909,2022-08-29 10:06:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55248356,2022-08-29 10:40:00,QUEENS,"1,038,775","196,719",40.70645697636,-73.80333899165,POINT (-73.803338991647 40.706456976364),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55244031,2022-08-29 11:44:00,BROOKLYN,"1,009,551","171,432",40.63718169309,-73.90883903816,POINT (-73.908839038163 40.637181693094),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55241228,2022-08-29 16:50:00,BROOKLYN,"1,018,638","184,891",40.67409304696,-73.87602946148,POINT (-73.876029461476 40.674093046965),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55246910,2022-08-29 19:31:00,QUEENS,"1,045,870","189,994",40.68795191062,-73.77781034251,POINT (-73.777810342506 40.687951910624),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55251168,2022-08-29 19:56:00,BROOKLYN,"1,018,638","184,891",40.67409304696,-73.87602946148,POINT (-73.876029461476 40.674093046965),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55258253,2022-08-30 09:18:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55259682,2022-08-30 09:36:00,BROOKLYN,"996,107","207,786",40.73699326577,-73.95721455552,POINT (-73.957214555517 40.73699326577),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55254144,2022-08-30 11:21:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55262738,2022-08-30 13:44:00,BRONX,"1,017,135","240,114",40.82567177816,-73.88117780183,POINT (-73.881177801829 40.825671778162),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55258252,2022-08-30 15:06:00,QUEENS,"1,019,807","202,832",40.72333223536,-73.8717204449,POINT (-73.871720444903 40.723332235364),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55261263,2022-08-30 15:22:00,QUEENS,"1,044,430","188,652",40.68427834732,-73.78301466566,POINT (-73.783014665661 40.684278347317),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55259758,2022-08-30 16:08:00,QUEENS,"1,019,955","202,922",40.72357866718,-73.87118602624,POINT (-73.871186026244 40.72357866718),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55259757,2022-08-30 16:23:00,BROOKLYN,"991,661","184,464",40.67298471594,-73.97328340988,POINT (-73.973283409884 40.672984715943),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55254143,2022-08-30 16:30:00,BROOKLYN,"987,292","191,436",40.69212384786,-73.9890304689,POINT (-73.989030468897 40.69212384786),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55261227,2022-08-30 17:10:00,QUEENS,"1,011,468","202,729",40.72307911355,-73.90180557548,POINT (-73.901805575476 40.723079113545),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55255523,2022-08-30 17:16:00,BROOKLYN,"1,018,638","184,891",40.67409304696,-73.87602946148,POINT (-73.876029461476 40.674093046965),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55255522,2022-08-30 17:26:00,BROOKLYN,"1,018,712","184,530",40.6731018963,-73.87576453372,POINT (-73.875764533717 40.673101896303),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55261264,2022-08-30 19:19:00,STATEN ISLAND,"923,161","136,076",40.5399623212,-74.2197871777,POINT (-74.219787177701 40.539962321195),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55266612,2022-08-31 07:29:00,QUEENS,"1,034,600","187,555",40.68132871447,-73.81846585252,POINT (-73.818465852524 40.681328714473),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55272674,2022-08-31 08:21:00,QUEENS,"1,011,989","219,934",40.7703008692,-73.89985500282,POINT (-73.899855002821 40.770300869199),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55270189,2022-08-31 09:28:00,MANHATTAN,"1,005,018","253,168",40.86153797311,-73.92491927037,POINT (-73.924919270367 40.861537973108),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55271474,2022-08-31 12:51:00,QUEENS,"1,058,104","203,140",40.72394078462,-73.73355299953,POINT (-73.733552999534 40.723940784618),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55266611,2022-08-31 13:27:00,BROOKLYN,"983,578","172,043",40.63889486775,-74.00242131647,POINT (-74.002421316472 40.638894867746),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55265427,2022-08-31 14:59:00,QUEENS,"1,019,955","202,922",40.72357866718,-73.87118602624,POINT (-73.871186026244 40.72357866718),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55272673,2022-08-31 15:05:00,BROOKLYN,"989,435","163,919",40.61659470556,-73.98132391096,POINT (-73.981323910964 40.616594705562),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55272623,2022-08-31 15:53:00,BROOKLYN,"991,671","184,496",40.67307254038,-73.97324732474,POINT (-73.973247324742 40.673072540379),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55266610,2022-08-31 16:27:00,QUEENS,"1,059,922","204,346",40.72723558062,-73.72698058547,POINT (-73.726980585471 40.72723558062),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55267791,2022-08-31 18:32:00,QUEENS,"1,033,592","226,043",40.7869742425,-73.82181786558,POINT (-73.821817865577 40.786974242496),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55269010,2022-08-31 18:36:00,QUEENS,"1,058,380","181,455",40.66441845389,-73.73279590825,POINT (-73.732795908246 40.664418453892),Water System,Possible Water Main Break (Use Comments) (WA1),2022,8,2022-08
55277544,2022-09-01 07:37:00,QUEENS,"1,035,798","187,880",40.68221386804,-73.81414405627,POINT (-73.81414405627 40.682213868043),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55278704,2022-09-01 08:31:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55273906,2022-09-01 08:49:00,QUEENS,"1,058,399","181,469",40.66445672151,-73.73272726856,POINT (-73.732727268557 40.66445672151),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55275164,2022-09-01 11:00:00,BROOKLYN,"991,671","184,496",40.67307254038,-73.97324732474,POINT (-73.973247324742 40.673072540379),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55279910,2022-09-01 12:44:00,BRONX,"1,023,653","234,731",40.81087030403,-73.85765818856,POINT (-73.857658188561 40.810870304028),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55275163,2022-09-01 17:11:00,QUEENS,"1,011,466","202,628",40.72280189931,-73.9018131993,POINT (-73.9018131993 40.722801899312),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55277543,2022-09-01 20:56:00,QUEENS,"1,039,342","205,852",40.73152128798,-73.80121918914,POINT (-73.801219189142 40.731521287979),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55278703,2022-09-01 21:51:00,QUEENS,"1,039,342","205,852",40.73152128798,-73.80121918914,POINT (-73.801219189142 40.731521287979),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55278702,2022-09-01 21:57:00,BROOKLYN,"989,185","193,702",40.6983426389,-73.98220260164,POINT (-73.982202601645 40.698342638902),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55279909,2022-09-01 22:18:00,QUEENS,"1,039,342","205,846",40.73150481949,-73.80121923827,POINT (-73.801219238269 40.731504819493),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55285964,2022-09-02 01:56:00,QUEENS,"1,039,301","205,850",40.73151605376,-73.8013671396,POINT (-73.801367139603 40.73151605376),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55289366,2022-09-02 08:19:00,STATEN ISLAND,"964,465","165,472",40.62083679344,-74.07126903438,POINT (-74.071269034377 40.620836793436),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55284809,2022-09-02 11:22:00,BRONX,"1,026,175","256,850",40.87156880472,-73.84840930171,POINT (-73.848409301709 40.871568804723),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55283652,2022-09-02 17:56:00,QUEENS,"1,039,349","205,852",40.73152124438,-73.8011939321,POINT (-73.801193932101 40.731521244377),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55297916,2022-09-03 09:00:00,STATEN ISLAND,"946,699","170,740",40.63523884021,-74.13529450848,POINT (-74.135294508478 40.635238840212),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55295772,2022-09-03 10:04:00,QUEENS,"1,039,301","205,850",40.73151605376,-73.8013671396,POINT (-73.801367139603 40.73151605376),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55299919,2022-09-03 11:32:00,QUEENS,"1,008,620","202,628",40.72281019742,-73.9120806683,POINT (-73.912080668295 40.722810197422),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55294814,2022-09-03 12:22:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55298910,2022-09-03 12:46:00,QUEENS,"1,039,301","205,850",40.73151605376,-73.8013671396,POINT (-73.801367139603 40.73151605376),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55294815,2022-09-03 13:20:00,QUEENS,"1,035,888","153,335",40.58739488339,-73.81408391074,POINT (-73.81408391074 40.587394883392),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55296860,2022-09-03 13:57:00,BROOKLYN,"991,385","184,248",40.67239207118,-73.97427861605,POINT (-73.974278616054 40.672392071179),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55294813,2022-09-03 14:09:00,QUEENS,"1,039,342","205,846",40.73150481949,-73.80121923827,POINT (-73.801219238269 40.731504819493),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55299918,2022-09-03 15:00:00,QUEENS,"1,039,301","205,850",40.73151605376,-73.8013671396,POINT (-73.801367139603 40.73151605376),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55295773,2022-09-03 22:19:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55306917,2022-09-04 08:32:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55306918,2022-09-04 13:25:00,QUEENS,"1,055,743","159,488",40.60414565246,-73.74253373607,POINT (-73.742533736073 40.604145652456),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55306920,2022-09-04 16:35:00,STATEN ISLAND,"944,820","168,683",40.62958465324,-74.14205242808,POINT (-74.142052428081 40.62958465324),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55304961,2022-09-04 20:50:00,BROOKLYN,"991,602","184,351",40.67267460551,-73.97349622761,POINT (-73.973496227608 40.67267460551),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55308955,2022-09-05 08:04:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55313436,2022-09-05 08:34:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55311642,2022-09-05 10:15:00,QUEENS,"1,016,867","208,065",40.73770685503,-73.88230174977,POINT (-73.88230174977 40.73770685503),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55308954,2022-09-05 11:50:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55314310,2022-09-05 13:12:00,QUEENS,"1,016,867","208,065",40.73770685503,-73.88230174977,POINT (-73.88230174977 40.73770685503),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55315163,2022-09-05 14:22:00,QUEENS,"1,060,156","204,219",40.72688499335,-73.72613776745,POINT (-73.72613776745 40.726884993347),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55314313,2022-09-05 14:56:00,QUEENS,"1,016,867","208,065",40.73770685503,-73.88230174977,POINT (-73.88230174977 40.73770685503),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55314312,2022-09-05 16:07:00,QUEENS,"1,060,194","204,339",40.72721403635,-73.72599931341,POINT (-73.725999313411 40.727214036351),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55308956,2022-09-05 19:59:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55309833,2022-09-05 20:14:00,BRONX,"1,022,077","259,426",40.87865763577,-73.8632121123,POINT (-73.863212112302 40.878657635766),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55314311,2022-09-05 22:12:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55308953,2022-09-05 22:48:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55322440,2022-09-06 04:57:00,QUEENS,"1,016,867","208,065",40.73770685503,-73.88230174977,POINT (-73.88230174977 40.73770685503),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55316120,2022-09-06 12:25:00,BROOKLYN,"988,507","195,446",40.70312986297,-73.98464661291,POINT (-73.98464661291 40.703129862974),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55322441,2022-09-06 12:37:00,BROOKLYN,"983,578","172,043",40.63889486775,-74.00242131647,POINT (-74.002421316472 40.638894867746),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55318277,2022-09-06 13:56:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55320319,2022-09-06 19:26:00,QUEENS,"1,016,867","208,065",40.73770685503,-73.88230174977,POINT (-73.88230174977 40.73770685503),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55333179,2022-09-07 08:24:00,QUEENS,"1,060,186","204,302",40.72711254954,-73.72602859418,POINT (-73.726028594184 40.727112549539),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55324620,2022-09-07 09:30:00,QUEENS,"1,016,483","208,163",40.73797724836,-73.88368694029,POINT (-73.883686940286 40.737977248357),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55331948,2022-09-07 11:03:00,BROOKLYN,"991,633","184,416",40.67285299012,-73.97338440221,POINT (-73.973384402209 40.672852990118),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55324621,2022-09-07 16:27:00,MANHATTAN,"991,989","215,046",40.7569247035,-73.97206581552,POINT (-73.972065815518 40.7569247035),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55333180,2022-09-07 17:17:00,QUEENS,"1,043,404","191,509",40.69212704948,-73.78668891728,POINT (-73.786688917276 40.692127049485),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55337043,2022-09-08 07:34:00,MANHATTAN,"1,002,641","248,057",40.84751507741,-73.93352664813,POINT (-73.933526648134 40.847515077412),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55342046,2022-09-08 07:53:00,QUEENS,"1,045,684","198,906",40.71241448213,-73.77839972564,POINT (-73.778399725638 40.71241448213),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55340817,2022-09-08 07:53:00,STATEN ISLAND,"941,748","137,304",40.54344147798,-74.15292239052,POINT (-74.152922390524 40.543441477978),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55343380,2022-09-08 12:22:00,QUEENS,"1,016,762","208,095",40.73778958414,-73.8826804962,POINT (-73.882680496205 40.737789584139),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55338285,2022-09-08 14:01:00,BROOKLYN,"988,658","195,158",40.70233929663,-73.98410220161,POINT (-73.98410220161 40.702339296631),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55340818,2022-09-08 15:38:00,QUEENS,"1,020,176","206,536",40.73349730951,-73.8703694245,POINT (-73.870369424498 40.733497309507),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
55339550,2022-09-08 16:14:00,QUEENS,"1,043,498","189,559",40.68677413513,-73.7863671009,POINT (-73.786367100903 40.686774135128),Water System,Possible Water Main Break (Use Comments) (WA1),2022,9,2022-09
